generation,id,fitness,species,parent1,parent2,timestep
318,147847,1.2,11,147427,116457,320
319,147847,1.2,11,147427,116457,320
320,147847,1.2,11,147427,116457,320
321,147847,1.2,11,147427,116457,320
322,147847,1.2,11,147427,116457,320
323,147847,1.2,11,147427,116457,320
324,147847,1.2,11,147427,116457,320
325,147847,1.2,11,147427,116457,320
326,147847,1.2,11,147427,116457,320
327,147847,1.2,11,147427,116457,320
328,147847,1.2,11,147427,116457,320
329,147847,1.2,11,147427,116457,320
330,147847,1.2,11,147427,116457,320
331,147847,1.2,11,147427,116457,320
332,147847,1.2,11,147427,116457,320
333,147847,1.2,11,147427,116457,320
334,147847,1.2,11,147427,116457,320
335,147847,1.2,11,147427,116457,320
336,147847,1.2,11,147427,116457,320
337,147847,1.2,11,147427,116457,320
338,147847,1.2,11,147427,116457,320
339,147847,1.2,11,147427,116457,320
340,147847,1.2,11,147427,116457,320
341,147847,1.2,11,147427,116457,320
342,147847,1.2,11,147427,116457,320
343,147847,1.2,11,147427,116457,320
344,167981,1.2,11,167505,147847,320
345,167981,1.2,11,167505,147847,320
346,167981,1.2,11,167505,147847,320
347,167981,1.2,11,167505,147847,320
348,167981,1.2,11,167505,147847,320
349,147847,1.2,11,147427,116457,320
350,167981,1.2,11,167505,147847,320
351,147847,1.2,11,147427,116457,320
352,147847,1.2,11,147427,116457,320
353,147847,1.2,11,147427,116457,320
354,147847,1.2,11,147427,116457,320
355,147847,1.2,11,147427,116457,320
356,147847,1.2,11,147427,116457,320
357,147847,1.2,11,147427,116457,320
358,147847,1.2,11,147427,116457,320
359,147847,1.2,11,147427,116457,320
360,147847,1.2,11,147427,116457,320
361,147847,1.2,11,147427,116457,320
362,177002,1.2,13,174549,174549,320
363,177002,1.2,13,174549,174549,320
364,177002,1.2,13,174549,174549,320
365,177002,1.2,13,174549,174549,320
366,177002,1.2,13,174549,174549,320
367,177002,1.2,13,174549,174549,320
368,177002,1.2,13,174549,174549,320
369,177002,1.2,13,174549,174549,320
370,177002,1.2,13,174549,174549,320
371,177002,1.2,13,174549,174549,320
372,177002,1.2,13,174549,174549,320
373,177002,1.2,13,174549,174549,320
374,177002,1.2,13,174549,174549,320
375,177002,1.2,13,174549,174549,320
376,177002,1.2,13,174549,174549,320
377,177002,1.2,13,174549,174549,320
378,177002,1.2,13,174549,174549,320
379,177002,1.2,13,174549,174549,320
380,177002,1.2,13,174549,174549,320
381,177002,1.2,13,174549,174549,320
382,177002,1.2,13,174549,174549,320
383,177002,1.2,13,174549,174549,320
384,177002,1.2,13,174549,174549,320
385,177002,1.2,13,174549,174549,320
386,177002,1.2,13,174549,174549,320
387,177002,1.2,13,174549,174549,320
388,177002,1.2,13,174549,174549,320
389,177002,1.2,13,174549,174549,320
390,177002,1.2,13,174549,174549,320
391,177002,1.2,13,174549,174549,320
392,177002,1.2,13,174549,174549,320
393,177002,1.2,13,174549,174549,320
394,177002,1.2,13,174549,174549,320
395,177002,1.2,13,174549,174549,320
396,177002,1.2,13,174549,174549,320
397,177002,1.2,13,174549,174549,320
398,177002,1.2,13,174549,174549,320
399,177002,1.2,13,174549,174549,320
400,177002,1.2,13,174549,174549,320
401,177002,1.2,13,174549,174549,320
402,177002,1.2,13,174549,174549,320
403,177002,1.2,13,174549,174549,320
404,177002,1.2,13,174549,174549,320
405,177002,1.2,13,174549,174549,320
406,177002,1.2,13,174549,174549,320
407,177002,1.2,13,174549,174549,320
408,177002,1.2,13,174549,174549,320
409,177002,1.2,13,174549,174549,320
410,177002,1.2,13,174549,174549,320
411,177002,1.2,13,174549,174549,320
412,177002,1.2,13,174549,174549,320
413,177002,1.2,13,174549,174549,320
414,177002,1.2,13,174549,174549,320
415,177002,1.2,13,174549,174549,320
416,177002,1.2,13,174549,174549,320
417,177002,1.2,13,174549,174549,320
418,177002,1.2,13,174549,174549,320
419,177002,1.2,13,174549,174549,320
420,177002,1.2,13,174549,174549,320
421,177002,1.2,13,174549,174549,320
422,177002,1.2,13,174549,174549,320
423,177002,1.2,13,174549,174549,320
424,177002,1.2,13,174549,174549,320
425,177002,1.2,13,174549,174549,320
426,177002,1.2,13,174549,174549,320
427,177002,1.2,13,174549,174549,320
428,177002,1.2,13,174549,174549,320
429,177002,1.2,13,174549,174549,320
430,177002,1.2,13,174549,174549,320
431,177002,1.2,13,174549,174549,320
432,177002,1.2,13,174549,174549,320
433,211603,1.2025000000000001,11,167981,167981,319
434,211603,1.2025000000000001,11,167981,167981,319
435,211603,1.2025000000000001,11,167981,167981,319
436,211603,1.2025000000000001,20,167981,167981,319
437,211603,1.2025000000000001,20,167981,167981,319
438,211603,1.2025000000000001,20,167981,167981,319
439,211603,1.2025000000000001,20,167981,167981,319
440,211603,1.2025000000000001,20,167981,167981,319
441,211603,1.2025000000000001,20,167981,167981,319
442,211603,1.2025000000000001,20,167981,167981,319
443,211603,1.2025000000000001,20,167981,167981,319
444,211603,1.2025000000000001,20,167981,167981,319
445,211603,1.2025000000000001,20,167981,167981,319
446,211603,1.2025000000000001,20,167981,167981,319
447,211603,1.2025000000000001,20,167981,167981,319
448,211603,1.2025000000000001,20,167981,167981,319
449,211603,1.2025000000000001,20,167981,167981,319
450,211603,1.2025000000000001,20,167981,167981,319
451,211603,1.2025000000000001,20,167981,167981,319
452,211603,1.2025000000000001,20,167981,167981,319
453,211603,1.2025000000000001,20,167981,167981,319
454,211603,1.2025000000000001,20,167981,167981,319
455,211603,1.2025000000000001,20,167981,167981,319
456,211603,1.2025000000000001,20,167981,167981,319
457,211603,1.2025000000000001,20,167981,167981,319
458,211603,1.2025000000000001,20,167981,167981,319
459,211603,1.2025000000000001,20,167981,167981,319
460,211603,1.2025000000000001,20,167981,167981,319
461,211603,1.2025000000000001,20,167981,167981,319
462,211603,1.2025000000000001,20,167981,167981,319
463,211603,1.2025000000000001,20,167981,167981,319
464,211603,1.2025000000000001,20,167981,167981,319
465,211603,1.2025000000000001,20,167981,167981,319
466,211603,1.2025000000000001,20,167981,167981,319
467,211603,1.2025000000000001,20,167981,167981,319
468,211603,1.2025000000000001,20,167981,167981,319
469,211603,1.2025000000000001,20,167981,167981,319
470,211603,1.2025000000000001,20,167981,167981,319
471,211603,1.2025000000000001,20,167981,167981,319
472,211603,1.2025000000000001,20,167981,167981,319
473,211603,1.2025000000000001,20,167981,167981,319
474,211603,1.2025000000000001,20,167981,167981,319
475,211603,1.2025000000000001,20,167981,167981,319
476,211603,1.2025000000000001,20,167981,167981,319
477,211603,1.2025000000000001,20,167981,167981,319
478,211603,1.2025000000000001,20,167981,167981,319
479,211603,1.2025000000000001,20,167981,167981,319
480,234139,1.205,20,233622,233642,318
481,234139,1.205,20,233622,233642,318
482,234139,1.205,20,233622,233642,318
483,234139,1.205,20,233622,233642,318
484,234139,1.205,20,233622,233642,318
485,234139,1.205,20,233622,233642,318
486,234139,1.205,20,233622,233642,318
487,234139,1.205,20,233622,233642,318
488,234139,1.205,20,233622,233642,318
489,234139,1.205,20,233622,233642,318
490,234139,1.205,20,233622,233642,318
491,234139,1.205,20,233622,233642,318
492,234139,1.205,20,233622,233642,318
493,234139,1.205,20,233622,233642,318
494,234139,1.205,20,233622,233642,318
495,234139,1.205,20,233622,233642,318
496,234139,1.205,20,233622,233642,318
497,234139,1.205,20,233622,233642,318
498,234139,1.205,20,233622,233642,318
499,234139,1.205,20,233622,233642,318
