generation,id,novelty,score,species,parent1,parent2
0,174,2.318109343099496,0.18713407246405725,4,-1,-1
0,175,0.0,0.16536744679522397,2,-1,-1
0,176,-1,-0.06836359774740347,3,-1,-1
0,177,-1,-0.023993662691828035,1,-1,-1
0,178,0.0006590848026235107,0.1713182244925075,2,-1,-1
0,179,-1,-0.03628384047863707,2,-1,-1
0,180,3.311659519374912,0.15137284488977162,1,-1,-1
0,181,4.320672820719083,0.11903614725087994,2,-1,-1
0,182,0.9374798748535108,0.17264243298797863,1,-1,-1
0,183,0.0006186168005863616,0.17131804405562884,2,-1,-1
0,184,0.0,0.16536744679522397,1,-1,-1
0,185,-1,-0.38464827384398753,1,-1,-1
0,186,-1,-0.053023491847824795,3,-1,-1
0,187,-1,-0.027990310940827788,1,-1,-1
0,188,0.0,0.16536744679522397,2,-1,-1
0,189,0.0,0.16536744679522397,1,-1,-1
0,190,0.0,0.16536744679522397,4,-1,-1
0,191,0.0005445070291396329,0.17131819852261523,2,-1,-1
0,192,0.08405864272365496,0.13675563172090108,1,-1,-1
0,193,0.6662663415463583,0.16515479527589877,4,-1,-1
0,194,11.890079504816528,0.3147075504467801,1,-1,-1
0,195,-1,-0.004664791026707709,2,-1,-1
0,196,0.0,0.16536744679522397,2,-1,-1
0,197,0.0,0.16536744679522397,1,-1,-1
0,198,-1,-0.019696368613487437,2,-1,-1
0,199,0.0,0.16536744679522397,1,-1,-1
0,200,0.0,0.16536744679522397,2,-1,-1
0,201,-1,-0.07494670132343212,2,-1,-1
0,202,0.0,0.16536744679522397,4,-1,-1
0,203,0.0,0.16536744679522397,3,-1,-1
0,204,0.0007014662346032689,0.1713182443865646,2,-1,-1
0,205,0.0,0.16536744679522397,1,-1,-1
0,206,0.0,0.16536744679522397,1,-1,-1
0,207,0.0,0.16536744679522397,2,-1,-1
0,208,-1,-0.07263797386365389,2,-1,-1
0,209,0.0,0.16536744679522397,1,-1,-1
0,210,19.55677362559994,0.06276619412793369,2,-1,-1
0,211,0.0,0.16536744679522397,1,-1,-1
0,212,0.5342923388041037,0.1619076017962875,1,-1,-1
0,213,0.0,0.16536744679522397,1,-1,-1
0,214,-1,-0.047001001816925105,1,-1,-1
0,215,0.0009215577454341428,0.17131820019594332,2,-1,-1
0,216,1.4311849035598836,0.18431438597536937,4,-1,-1
0,217,0.0,0.16536744679522397,1,-1,-1
0,218,0.0,0.16536744679522397,1,-1,-1
0,219,0.0,0.16536744679522397,1,-1,-1
0,220,19.57370923078901,0.05586278856852975,1,-1,-1
0,221,1.7660311799520272,0.15794622578070774,2,-1,-1
0,222,0.0,0.16536744679522397,1,-1,-1
0,223,-1,-0.071940615542062,2,-1,-1
0,224,0.0,0.16536744679522397,1,-1,-1
0,225,0.0,0.16536744679522397,1,-1,-1
0,226,0.0,0.16536744679522397,1,-1,-1
0,227,2.042692185510728,0.14533674579589376,2,-1,-1
0,228,0.0,0.16536744679522397,2,-1,-1
0,229,0.0,0.16536744679522397,1,-1,-1
0,230,0.0,0.16536744679522397,2,-1,-1
0,231,0.08710933020584738,0.13671385433136168,1,-1,-1
0,232,-1,-0.06836611119531748,2,-1,-1
0,233,0.0,0.16536744679522397,1,-1,-1
0,234,-1,-0.07064346949914081,3,-1,-1
0,235,-1,-0.04608469201274243,1,-1,-1
0,236,1.4509234999373224,0.1448460597952242,2,-1,-1
0,237,0.21110263923189337,0.17257237826462968,1,-1,-1
0,238,0.3984993247895702,0.1679367024315573,1,-1,-1
0,239,1.3256345145156354,0.17388919455707122,3,-1,-1
0,240,0.0,0.16536744679522397,1,-1,-1
0,241,38.94165340563083,0.449909165470866,2,-1,-1
0,242,-1,-0.07772648004475764,2,-1,-1
0,243,0.0,0.16536744679522397,2,-1,-1
0,244,-1,-0.06836757804245049,2,-1,-1
0,245,0.0,0.16536744679522397,2,-1,-1
0,246,2.294482797323266,0.19125012677469358,2,-1,-1
0,247,0.0,0.16536744679522397,3,-1,-1
0,248,10.032747922770085,0.02144457104032275,2,-1,-1
0,249,22.571851365989737,0.33320591189001075,1,-1,-1
0,250,11.718873980839698,0.31028806473054976,1,-1,-1
0,251,0.0,0.16536744679522397,2,-1,-1
0,252,16.408133783646875,0.15908374687358015,4,-1,-1
0,253,0.0,0.16536744679522397,2,-1,-1
0,254,0.0005808540089200658,0.17131792241234525,2,-1,-1
0,255,0.0,0.16536744679522397,1,-1,-1
0,256,0.0,0.16536744679522397,1,-1,-1
0,257,0.0,0.16536744679522397,3,-1,-1
0,258,0.0,0.16536744679522397,1,-1,-1
0,259,-1,-0.0663161694477548,1,-1,-1
0,260,0.0073656038081850285,0.17131848310533987,2,-1,-1
0,261,0.0,0.16536744679522397,5,-1,-1
0,262,-1,-0.06666163592716585,2,-1,-1
0,263,0.0,0.16536744679522397,1,-1,-1
0,264,0.0,0.16536744679522397,5,-1,-1
0,265,0.6787251151595655,0.16515849607373168,4,-1,-1
0,266,0.0005618230214328909,0.17131821273374487,5,-1,-1
0,267,5.4726217541656295e-06,0.16536745234629838,4,-1,-1
0,268,1.8221601818482427,0.14757392664417546,1,-1,-1
0,269,1.779347767108175,0.1581651476172535,1,-1,-1
0,270,0.0,0.16536744679522397,1,-1,-1
0,271,0.0,0.16536744679522397,1,-1,-1
0,272,0.0,0.16536744679522397,1,-1,-1
0,273,-1,-0.0636314635730929,2,-1,-1
0,274,0.0,0.16536744679522397,1,-1,-1
0,275,0.0,0.16536744679522397,3,-1,-1
0,276,2.0639793604952197e-05,0.1653674678475563,2,-1,-1
0,277,-1,-0.0009880750604670473,3,-1,-1
0,278,-1,-0.04609297493309567,2,-1,-1
0,279,0.0,0.16536744679522397,1,-1,-1
0,280,0.0,0.16536744679522397,1,-1,-1
0,281,0.10173482714832478,0.13662043462231516,2,-1,-1
0,282,0.0,0.16536744679522397,2,-1,-1
0,283,0.0841780138353973,0.13674756057715426,2,-1,-1
0,284,8.947133490965912,0.15118294594942172,1,-1,-1
0,285,0.0,0.16536744679522397,1,-1,-1
0,286,0.0,0.16536744679522397,2,-1,-1
0,287,0.0,0.16536744679522397,1,-1,-1
0,288,0.0,0.16536744679522397,5,-1,-1
0,289,0.0,0.16536744679522397,2,-1,-1
0,290,0.0,0.16536744679522397,1,-1,-1
0,291,0.0,0.16536744679522397,1,-1,-1
0,292,0.0,0.16536744679522397,1,-1,-1
0,293,16.00245076299509,0.2988689833772945,1,-1,-1
0,294,12.92329732975515,0.33056560733552265,1,-1,-1
0,295,15.467928217213261,0.050834340567841925,1,-1,-1
0,296,-1,-0.038056094580924606,1,-1,-1
0,297,0.0,0.16536744679522397,1,-1,-1
0,298,0.0,0.16536744679522397,2,-1,-1
0,299,1.3468174734241165,0.18279781597504619,1,-1,-1
0,300,-1,-0.06808899791460603,1,-1,-1
0,301,0.0005147599043453966,0.1713180860512876,2,-1,-1
0,302,0.0,0.16536744679522397,2,-1,-1
0,303,0.0,0.16536744679522397,2,-1,-1
0,304,1.7432040564442957,0.1535748467919685,1,-1,-1
0,305,0.052280477858239985,0.17103604390465188,2,-1,-1
0,306,0.0,0.16536744679522397,1,-1,-1
0,307,3.616384181744555e-08,0.16536744683056762,3,-1,-1
0,308,0.0,0.16536744679522397,1,-1,-1
0,309,0.0,0.16536744679522397,1,-1,-1
0,310,0.0,0.16536744679522397,2,-1,-1
0,311,-1,-0.0506939799200717,1,-1,-1
0,312,0.0,0.16536744679522397,3,-1,-1
0,313,0.0,0.16536744679522397,2,-1,-1
0,314,0.0,0.16536744679522397,1,-1,-1
0,315,14.947406500314084,0.29530554080783566,3,-1,-1
0,316,0.16777338936189826,0.17206516934295718,5,-1,-1
0,317,1.2216443064781823,0.16336033471328318,2,-1,-1
0,318,0.0,0.16536744679522397,1,-1,-1
0,319,0.0,0.16536744679522397,2,-1,-1
0,320,0.0016192741725554072,0.1713185617847445,2,-1,-1
0,321,1.9372744087081581,0.15005701052336992,2,-1,-1
0,322,0.08402157857442868,0.1367550233269979,1,-1,-1
0,323,0.0,0.16536744679522397,1,-1,-1
0,324,0.0,0.16536744679522397,2,-1,-1
0,325,3.1016504730177803,0.17434852323181593,4,-1,-1
0,326,-1,-0.06836422621326249,5,-1,-1
0,327,0.0,0.16536744679522397,2,-1,-1
0,328,0.08411332224168575,0.1367562173626205,1,-1,-1
0,329,4.917810973287115,0.17925846641750814,1,-1,-1
0,330,19.385094570401268,0.28188949603425767,2,-1,-1
0,331,1.3254176567210607,0.18123865318097668,1,-1,-1
0,332,-1,-0.3586052735876005,3,-1,-1
0,333,12.255568855734223,0.2960513507457806,1,-1,-1
0,334,10.07903118740139,0.0220075580849694,2,-1,-1
0,335,0.08411288120716355,0.13675621477832942,1,-1,-1
0,336,9.169043972385863,0.10343526337612366,2,-1,-1
0,337,0.0,0.16536744679522397,4,-1,-1
0,338,-1,-0.06815250921812774,2,-1,-1
0,339,0.0,0.16536744679522397,2,-1,-1
0,340,-1,-0.3290897276609685,2,-1,-1
0,341,0.0005314815283502601,0.1713180748433471,2,-1,-1
0,342,0.0,0.16536744679522397,1,-1,-1
0,343,0.0,0.16536744679522397,1,-1,-1
0,344,8.95874158095544,0.09400554306712328,4,-1,-1
0,345,0.0,0.16536744679522397,2,-1,-1
0,346,-1,-0.06836777128151067,2,-1,-1
0,347,0.0,0.16536744679522397,2,-1,-1
0,348,0.0,0.16536744679522397,2,-1,-1
0,349,7.929375776704593,0.2193776778488695,2,-1,-1
0,350,0.0,0.16536744679522397,1,-1,-1
0,351,30.736087395889093,0.4023925210239374,1,-1,-1
0,352,11.014110282688511,0.037706037696874584,2,-1,-1
0,353,0.0,0.16536744679522397,4,-1,-1
0,354,-1,-0.014170854037916748,2,-1,-1
0,355,0.0,0.16536744679522397,1,-1,-1
0,356,0.6597301532101459,0.16056214429676247,1,-1,-1
0,357,-1,-0.04739472447489557,2,-1,-1
0,358,1.8604012788544162,0.14667263240531944,4,-1,-1
0,359,0.0,0.16536744679522397,2,-1,-1
0,360,0.0,0.16536744679522397,2,-1,-1
0,361,0.0,0.16536744679522397,1,-1,-1
0,362,0.5297114368520044,0.16190729450873562,2,-1,-1
0,363,0.0,0.16536744679522397,1,-1,-1
0,364,0.0,0.16536744679522397,1,-1,-1
0,365,5.81481442614633,0.11031712541909937,1,-1,-1
0,366,-1,-0.06940895320516724,1,-1,-1
0,367,74.94711156480547,0.7539581335545679,1,-1,-1
0,368,0.0,0.16536744679522397,1,-1,-1
0,369,0.8221619794517186,0.17144968596986418,1,-1,-1
0,370,1.7692002029847624,0.1579695742525865,1,-1,-1
0,371,1.7732866799368543,0.15597556816432515,1,-1,-1
0,372,0.08399474735268768,0.1367524474769527,1,-1,-1
0,373,0.0,0.16536744679522397,4,-1,-1
0,374,0.0,0.16536744679522397,2,-1,-1
0,375,0.0,0.16536744679522397,1,-1,-1
0,376,0.0,0.16536744679522397,1,-1,-1
0,377,-1,-0.047270436438239416,1,-1,-1
0,378,-1,-0.3948082091362707,2,-1,-1
0,379,0.0,0.16536744679522397,2,-1,-1
0,380,-1,-0.06531243220315092,2,-1,-1
0,381,5.67638537193612,0.10950212763720751,3,-1,-1
0,382,18.313425204053395,0.21615757969843027,1,-1,-1
0,383,18.524668721294812,0.21268452781847033,1,-1,-1
0,384,0.0,0.16536744679522397,4,-1,-1
0,385,0.0841095256508538,0.13674868162417353,1,-1,-1
0,386,0.027814730770901026,0.16554500848215833,2,-1,-1
0,387,0.0,0.16536744679522397,2,-1,-1
0,388,0.0,0.16536744679522397,1,-1,-1
0,389,0.0,0.16536744679522397,2,-1,-1
0,390,-1,-0.34578878357514614,1,-1,-1
0,391,0.09021084890989642,0.13669012814066986,1,-1,-1
0,392,0.0,0.16536744679522397,4,-1,-1
0,393,0.0,0.16536744679522397,2,-1,-1
0,394,0.534517602712535,0.16190856692368155,1,-1,-1
0,395,-1,-0.06701960224360057,2,-1,-1
0,396,0.0,0.16536744679522397,2,-1,-1
0,397,0.0,0.16536744679522397,3,-1,-1
0,398,7.201901179499968,0.10576101919877365,2,-1,-1
0,399,7.66051413513195,0.1018678766581656,1,-1,-1
0,400,-1,-0.06836756215170375,2,-1,-1
0,401,0.529110706314132,0.16191806105159637,2,-1,-1
0,402,0.0,0.16536744679522397,1,-1,-1
0,403,0.0005543282311042693,0.171318063207972,2,-1,-1
0,404,-1,-0.029271556025362154,1,-1,-1
0,405,0.0,0.16536744679522397,1,-1,-1
0,406,6.474939014760423,0.10953855990458225,3,-1,-1
0,407,2.5948311792762278,0.17821543647118715,4,-1,-1
0,408,0.0,0.16536744679522397,1,-1,-1
0,409,1.2865560431834369,0.13387832265667685,1,-1,-1
0,410,1.7858305583275984,0.15107074502973897,1,-1,-1
0,411,0.0,0.16536744679522397,1,-1,-1
0,412,10.697167955176528,0.07759864444026736,1,-1,-1
0,413,22.210405818405366,0.08647163490911611,2,-1,-1
0,414,0.0,0.16536744679522397,3,-1,-1
0,415,0.0,0.16536744679522397,3,-1,-1
0,416,0.0,0.16536744679522397,2,-1,-1
0,417,15.850356527916482,0.3058863298045941,1,-1,-1
0,418,0.0,0.16536744679522397,1,-1,-1
0,419,0.0019364289230315043,0.16536949373804458,3,-1,-1
0,420,0.0,0.16536744679522397,2,-1,-1
0,421,0.08411304246010047,0.13675621583343772,1,-1,-1
0,422,0.923933426221285,0.1728135829611308,2,-1,-1
0,423,-1,-0.06835845637920232,1,-1,-1
0,424,-1,-0.06788931472128243,1,-1,-1
0,425,0.0,0.16536744679522397,2,-1,-1
0,426,1.3871899825201102,0.18381327599658753,4,-1,-1
0,427,0.0,0.16536744679522397,2,-1,-1
0,428,0.0,0.16536744679522397,1,-1,-1
0,429,0.5440445056531147,0.16239056839863042,2,-1,-1
0,430,7.5307626588076095,0.1937348564080197,2,-1,-1
0,431,0.0,0.16536744679522397,1,-1,-1
0,432,0.0005143601718231138,0.17131805308577405,2,-1,-1
0,433,15.40881851151032,0.3143476350529162,4,-1,-1
0,434,0.0,0.16536744679522397,2,-1,-1
0,435,0.0,0.16536744679522397,2,-1,-1
0,436,0.01067562004188479,0.17132033842077649,2,-1,-1
0,437,5.134008601099064e-05,0.16536750701663416,4,-1,-1
0,438,0.0,0.16536744679522397,1,-1,-1
0,439,0.0,0.16536744679522397,1,-1,-1
0,440,0.0,0.16536744679522397,3,-1,-1
0,441,0.0,0.16536744679522397,2,-1,-1
0,442,0.0,0.16536744679522397,4,-1,-1
0,443,-1,-0.003737566711404038,1,-1,-1
0,444,0.0008712949963225469,0.16536831188592852,2,-1,-1
0,445,0.0,0.16536744679522397,1,-1,-1
0,446,0.0,0.16536744679522397,1,-1,-1
0,447,11.798684831164433,0.031136290155261315,4,-1,-1
0,448,0.0,0.16536744679522397,2,-1,-1
0,449,-1,-0.07701944324439854,4,-1,-1
0,450,0.0,0.16536744679522397,1,-1,-1
0,451,0.0,0.16536744679522397,1,-1,-1
0,452,17.624850508253765,0.1365354869842794,1,-1,-1
0,453,-1,-0.0442092549377037,2,-1,-1
0,454,0.0,0.16536744679522397,1,-1,-1
0,455,3.2223891906157234,0.15770522425190664,2,-1,-1
0,456,-1,-0.06826496928956424,2,-1,-1
0,457,0.0005146923816572742,0.17131806460443574,4,-1,-1
0,458,2.170832967749222,0.19032288343117135,1,-1,-1
0,459,18.072914423556163,0.16176694396065722,2,-1,-1
0,460,0.0,0.16536744679522397,4,-1,-1
0,461,0.0006108252294367844,0.17131800363792007,4,-1,-1
0,462,0.5626289400377639,0.161499532344365,5,-1,-1
0,463,0.0,0.16536744679522397,3,-1,-1
0,464,2.102087489557961,0.14456888993888092,3,-1,-1
0,465,0.0,0.16536744679522397,2,-1,-1
0,466,8.29164981067215,0.1929360669003935,1,-1,-1
0,467,0.0,0.16536744679522397,1,-1,-1
0,468,0.0,0.16536744679522397,2,-1,-1
0,469,0.0,0.16536744679522397,1,-1,-1
0,470,1.6359848326411946e-05,0.16536746473075511,4,-1,-1
0,471,42.426855281086624,0.4632175373344745,4,-1,-1
0,472,0.0,0.16536744679522397,1,-1,-1
0,473,0.0,0.16536744679522397,1,-1,-1
0,474,0.0,0.16536744679522397,1,-1,-1
0,475,0.0,0.16536744679522397,2,-1,-1
0,476,0.0,0.16536744679522397,4,-1,-1
0,477,0.0,0.16536744679522397,3,-1,-1
0,478,0.0,0.16536744679522397,2,-1,-1
0,479,1.7975304228883853,0.15836903264230368,1,-1,-1
0,480,-1,-0.04465579747964223,1,-1,-1
0,481,0.0024363175007946344,0.17131798709441645,4,-1,-1
0,482,7.282114966974025e-05,0.16536752846258473,1,-1,-1
0,483,0.0,0.16536744679522397,1,-1,-1
0,484,0.0,0.16536744679522397,2,-1,-1
0,485,0.0,0.16536744679522397,3,-1,-1
0,486,0.001249141007734759,0.17131844322465914,4,-1,-1
0,487,-1,-0.06575227654694973,1,-1,-1
0,488,5.628100530889944,0.11603262178120774,1,-1,-1
0,489,0.0,0.16536744679522397,1,-1,-1
0,490,0.0,0.16536744679522397,2,-1,-1
0,491,0.0,0.16536744679522397,1,-1,-1
0,492,0.0,0.16536744679522397,1,-1,-1
0,493,1.7942201829006295,0.1476767757166991,1,-1,-1
0,494,1.1352963421094904,0.141994775961917,1,-1,-1
0,495,0.027777950602586542,0.16553328400999645,3,-1,-1
0,496,-1,-0.04976049678532545,1,-1,-1
0,497,-1,-0.03512012135936799,1,-1,-1
0,498,2.322587701334944,0.14284267256741467,3,-1,-1
0,499,-1,-0.1295720318277614,1,-1,-1
0,500,0.0,0.16536744679522397,1,-1,-1
1,462,0.23719007489970328,0.161499532344365,5,-1,-1
1,316,0.16116215090122382,0.17206516934295718,5,-1,-1
1,501,0.004191350339579003,0.17131950799019277,3,316,462
1,502,0.005290795667483413,0.17131990860370896,5,462,462
1,503,0.24920468608343307,0.1651496593500521,5,462,316
1,504,0.21803782953265458,0.16191677901923174,5,462,316
1,505,0.0038615897024418663,0.1713190013166671,5,316,462
1,506,0.004400512368155774,0.17131947069237335,5,316,462
1,507,0.020839444557706106,0.17131930278066246,5,316,462
1,508,0.2525743324621577,0.16514991646170366,5,316,462
1,509,0.21571258172029625,0.16475185217283797,5,316,462
1,510,0.21483627783136353,0.16472048371852235,5,462,316
1,511,3.6843027411853186,0.20484859089504148,5,316,462
1,512,0.2794001095634729,0.1609196498120064,5,316,462
1,513,1.319663665983003,0.151039384914125,5,316,462
1,514,0.004360541889734767,0.1713168199677779,5,316,316
1,515,0.004214258655190406,0.17131756554528257,5,462,462
1,516,0.015311133903627195,0.17132283019373995,5,462,316
1,517,0.21479718574222537,0.16473447540858152,5,462,316
